Product Name,Specifications,Rating,Price,product_url,Processor,RAM,OS,Storage,Display,Warranty,DDR,text
HP Victus,Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4.4,69990,https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa2700tx-gaming-laptop/p/itm068529921479d?pid=COMH8VXVWNPAZCSX&lid=LSTCOMH8VXVWNPAZCSX9Y3PQV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_167&otracker=search&fm=organic&iid=en_4urkRvaNA1oMGSHvzH--zljO-v-ZRAbk4ozacN8ghUKBDdCtDuyvdMOJlZjqkboIRMGECn84kCTSHL4Q8DIOc_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=gx8o1l52o00000001746600292822&qH=312f91285e048e09,Intel Core i 5 Processor (13th Gen),16 GB,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch),20241 Year Carry-in Warranty,DDR,"Product: HP Victus, Rating: 4.4, Price: 69990, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: 20241 Year Carry-in Warranty, DDR: DDR, Specs: Intel Core i 5 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty"
HP,Intel Core i 3 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M 1 Year Onsite Warranty,4.4,36990,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-15-fd0574tu-thin-light-laptop/p/itm9126a589d1667?pid=COMHBFRJEWGN4FMY&lid=LSTCOMHBFRJEWGN4FMYNEJ3G6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_168&otracker=search&fm=organic&iid=en_4urkRvaNA1oMGSHvzH--zljO-v-ZRAbk4ozacN8ghUKR89wOr3zC8339b1GJHaknDieCl1tnjUu3KLaUzexin6V8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=gx8o1l52o00000001746600292822&qH=312f91285e048e09,Intel Core i 3 Processor (13th Gen),16 GB,Windows 11 Home,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: HP, Rating: 4.4, Price: 36990, Processor: Intel Core i 3 Processor (13th Gen), RAM: 16 GB, OS: Windows 11 Home, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 3 Processor (13th Gen)16 GB DDR 4 RAMWindows 11 Home Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M 1 Year Onsite Warranty"
Lenovo Yoga Slim 7 WUXGA OLED AI PC,Intel Core Ultra 7 Processor 32 GB LPDDR 5X RAMWindows 11 Operating System 1 TB SSD 35.56 cm (14 inch) Display 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.3,98990,https://www.flipkart.com/lenovo-yoga-slim-7-wuxga-oled-ai-pc-intel-core-ultra-155h-32-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMGXMY5HUH8RERC&lid=LSTCOMGXMY5HUH8RERCHLQASO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_169&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMGXMY5HUH8RERC.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,32 GB,Windows 11,1 TB SSD,35.56 cm (14 inch),Not found,LPDDR,"Product: Lenovo Yoga Slim 7 WUXGA OLED AI PC, Rating: 4.3, Price: 98990, Processor: Not found, RAM: 32 GB, OS: Windows 11, Storage: 1 TB SSD, Display: 35.56 cm (14 inch), Warranty: Not found, DDR: LPDDR, Specs: Intel Core Ultra 7 Processor 32 GB LPDDR 5X RAMWindows 11 Operating System 1 TB SSD 35.56 cm (14 inch) Display 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection"
Lenovo IdeaPad Slim 3,Intel Core i 3 Processor (13th Gen)8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Yr Onsite,4.1,36990,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-14iru8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ33ADFSZXS&lid=LSTCOMHFYZ33ADFSZXSYXJAKL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_170&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMHFYZ33ADFSZXS.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Intel Core i 3 Processor (13th Gen),8 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),Not found,LPDDR,"Product: Lenovo IdeaPad Slim 3, Rating: 4.1, Price: 36990, Processor: Intel Core i 3 Processor (13th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: Not found, DDR: LPDDR, Specs: Intel Core i 3 Processor (13th Gen)8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Yr Onsite"
Acer Aspire 3,AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Carry-in Warranty,4.1,25990,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=en_9vYh32hLLc0OqXqxlxFO_RwFaA_XdyNR2hqoGQjPJyfNCXbSiRj1Tq2qxK73Hlefc8jt3hytok--Car-B5nQ3vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Carry-in Warranty,DDR,"Product: Acer Aspire 3, Rating: 4.1, Price: 25990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Carry-in Warranty, DDR: DDR, Specs: AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Carry-in Warranty"
Acer Aspire 3,Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,3.9,21990,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZFVD2MCAB&lid=LSTCOMHFZYZFVD2MCABTLQNKG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=en_9vYh32hLLc0OqXqxlxFO_RwFaA_XdyNR2hqoGQjPJyczA5uohmIWpA5RntyPfN2he8GIdtaD0ZR_tj0nLxHlmfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,LPDDR,"Product: Acer Aspire 3, Rating: 3.9, Price: 21990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: LPDDR, Specs: Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
MOTOROLA Motobook 60 Full Metal,Intel Core 7 (Series 2) Processor 16 GB DDR 5 RAM 64 bit Windows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,4.2,70990,https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmf0b4d7c55543d?pid=COMHAUZWUZNATFET&lid=LSTCOMHAUZWUZNATFETMS2VMV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMHAUZWUZNATFET.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),20241 Year Onsite Warranty,DDR,"Product: MOTOROLA Motobook 60 Full Metal, Rating: 4.2, Price: 70990, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 20241 Year Onsite Warranty, DDR: DDR, Specs: Intel Core 7 (Series 2) Processor 16 GB DDR 5 RAM 64 bit Windows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty"
Acer Aspire 3,Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 256 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,4,20490,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZHA5YJHS3&lid=LSTCOMHFZYZHA5YJHS30OEKLM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMHFZYZHA5YJHS3.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,8 GB,Windows 11,256 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,LPDDR,"Product: Acer Aspire 3, Rating: 4, Price: 20490, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 256 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: LPDDR, Specs: Intel Celeron Dual Core Processor 8 GB LPDDR 4X RAMWindows 11 Operating System 256 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
ASUS Vivobook Go 15,AMD Ryzen 5 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,34990,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj133ws-e1504fa-nj522ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFHUHQE3XZ&lid=LSTCOMGMGXFHUHQE3XZVMF0VE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMGMGXFHUHQE3XZ.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,LPDDR,"Product: ASUS Vivobook Go 15, Rating: 4.2, Price: 34990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: LPDDR, Specs: AMD Ryzen 5 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
Acer Aspire 3,Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty,4.2,29990,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW9JOF4ZC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=en_9vYh32hLLc0OqXqxlxFO_RwFaA_XdyNR2hqoGQjPJyemqm4BAoYZKBxxBLLn3qunL6qSbd0lwrDeoqG1dotw4PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Intel Core i 3 Processor (13th Gen),8 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Carry-in Warranty,DDR,"Product: Acer Aspire 3, Rating: 4.2, Price: 29990, Processor: Intel Core i 3 Processor (13th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Carry-in Warranty, DDR: DDR, Specs: Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) Display 1 Year Carry-in Warranty"
DELL 15,"Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",4.3,31990,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=en_9vYh32hLLc0OqXqxlxFO_RwFaA_XdyNR2hqoGQjPJycG6XamBNgvG-AQm42wX77boX7D4IwAufkDOkONV6Wdu-o15S0a61Wzzbg3qNOknKY%3D&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Intel Core i 3 Processor (12th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: DELL 15, Rating: 4.3, Price: 31990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty"
DELL Wyse 5470,Intel Celeron Quad Core Processor 8 GB DDR 4 RAM 64 bit Windows 11 Operating System 256 GB SSD 35.56 cm (14 inch) Display 1 YEAR WARRANTY,3.8,21350,https://www.flipkart.com/dell-wyse-5470-intel-celeron-quad-core-processor-base-frequency-1-10-ghz-burst-2-40-ghz-8-gb-256-gb-ssd-windows-11-pro-business-laptop/p/itm2e8953a7ffe1f?pid=COMH7TX4QMHDQTVT&lid=LSTCOMH7TX4QMHDQTVT7XDYFQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMH7TX4QMHDQTVT.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,8 GB,Windows 11,256 GB SSD,35.56 cm (14 inch),Not found,DDR,"Product: DELL Wyse 5470, Rating: 3.8, Price: 21350, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 256 GB SSD, Display: 35.56 cm (14 inch), Warranty: Not found, DDR: DDR, Specs: Intel Celeron Quad Core Processor 8 GB DDR 4 RAM 64 bit Windows 11 Operating System 256 GB SSD 35.56 cm (14 inch) Display 1 YEAR WARRANTY"
ASUS Vivobook Go 15,AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,28990,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj322ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFQZGYKEZG&lid=LSTCOMGMGXFQZGYKEZGUU1BUT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMGMGXFQZGYKEZG.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,LPDDR,"Product: ASUS Vivobook Go 15, Rating: 4.2, Price: 28990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: LPDDR, Specs: AMD Ryzen 3 Quad Core Processor 8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
HP 15,AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,29990,https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0154au-thin-light-laptop/p/itm341b4714ead99?pid=COMH56DFUBTUMXRH&lid=LSTCOMH56DFUBTUMXRHUIRDZB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=en_9vYh32hLLc0OqXqxlxFO_RwFaA_XdyNR2hqoGQjPJyd2McSToogyHUAGyA49IhosOwPJOE9B-NZa87oyK9nbA_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: HP 15, Rating: 4.2, Price: 29990, Processor: Not found, RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: AMD Ryzen 3 Quad Core Processor 8 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
DELL 15,"Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",4.2,31990,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMJYD9JY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=en_9vYh32hLLc0OqXqxlxFO_RwFaA_XdyNR2hqoGQjPJyelGwk1IDM53Bz0zhE2--JfaufGRN9XcXHhkP4xpu9Vg4nfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Intel Core i 3 Processor (12th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 inch),Not found,DDR,"Product: DELL 15, Rating: 4.2, Price: 31990, Processor: Intel Core i 3 Processor (12th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: Not found, DDR: DDR, Specs: Intel Core i 3 Processor (12th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service"
Lenovo IdeaPad Slim 3,Intel Core i 3 Processor (13th Gen)8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Yr. Onsite + 1 Yr. Accidental Damage Protection,4.1,36500,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-15iru8-thin-light-laptop/p/itm726ac134d0530?pid=COMGSVFEFEZZ8ZHP&lid=LSTCOMGSVFEFEZZ8ZHPCLL5G6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMGSVFEFEZZ8ZHP.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Intel Core i 3 Processor (13th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 inch),Not found,LPDDR,"Product: Lenovo IdeaPad Slim 3, Rating: 4.1, Price: 36500, Processor: Intel Core i 3 Processor (13th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: Not found, DDR: LPDDR, Specs: Intel Core i 3 Processor (13th Gen)8 GB LPDDR 5 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Yr. Onsite + 1 Yr. Accidental Damage Protection"
DELL 14,"Intel Core i 5 Processor (13th Gen)16 GB DDR 5 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",4.5,62990,https://www.flipkart.com/dell-14-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-5440-thin-light-laptop/p/itm99bfac135815b?pid=COMH8EPFGUMD9Y9Q&lid=LSTCOMH8EPFGUMD9Y9Q6LAOR4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMH8EPFGUMD9Y9Q.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Intel Core i 5 Processor (13th Gen),16 GB,Windows 11,512 GB SSD,35.56 cm (14 Inch),1 Year Onsite Warranty,DDR,"Product: DELL 14, Rating: 4.5, Price: 62990, Processor: Intel Core i 5 Processor (13th Gen), RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 35.56 cm (14 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 5 Processor (13th Gen)16 GB DDR 5 RAMWindows 11 Operating System 512 GB SSD 35.56 cm (14 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty"
HP 15R,"Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMicrosoft Office Pro Plus 2021, Windows 11 Pro 1 Year Onsite Warranty",4.1,32390,https://www.flipkart.com/hp-15r-2025-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-pro-g9-thin-light-laptop/p/itmff5abac6385ed?pid=COMH8PDNRYZH6QHW&lid=LSTCOMH8PDNRYZH6QHW6NLQQ6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMH8PDNRYZH6QHW.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Intel Core i 3 Processor (13th Gen),8 GB,Windows 11,512 GB SSD,39.62 cm (15.6 inch),1 Year Onsite Warranty,DDR,"Product: HP 15R, Rating: 4.1, Price: 32390, Processor: Intel Core i 3 Processor (13th Gen), RAM: 8 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: Intel Core i 3 Processor (13th Gen)8 GB DDR 4 RAM 64 bit Windows 11 Operating System 512 GB SSD 39.62 cm (15.6 inch) DisplayMicrosoft Office Pro Plus 2021, Windows 11 Pro 1 Year Onsite Warranty"
Lenovo MSO'2024,AMD Ryzen 5 Hexa Core Processor 16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty,4.2,38490,https://www.flipkart.com/lenovo-mso-2024-amd-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itm3680fb576eb7b?pid=COMH8AE39TGGESQH&lid=LSTCOMH8AE39TGGESQHGJWSR4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=3d421181-bce5-4d3e-8ac9-4b73d5b1ff7b.COMH8AE39TGGESQH.SEARCH&ppt=sp&ppn=sp&ssid=e7vcj5iwsw0000001746600296952&qH=312f91285e048e09,Not found,16 GB,Windows 11,512 GB SSD,39.62 cm (15.6 Inch),1 Year Onsite Warranty,DDR,"Product: Lenovo MSO'2024, Rating: 4.2, Price: 38490, Processor: Not found, RAM: 16 GB, OS: Windows 11, Storage: 512 GB SSD, Display: 39.62 cm (15.6 Inch), Warranty: 1 Year Onsite Warranty, DDR: DDR, Specs: AMD Ryzen 5 Hexa Core Processor 16 GB DDR 4 RAMWindows 11 Operating System 512 GB SSD 39.62 cm (15.6 Inch) Display 1 Year Onsite Warranty"
